"site.id","Ocean","Latitude","Longitude","Species","Order","Mean","SD","CV....","Reference","dec_lat","dec_lon","dec_lon_deg","dec_lon_min","dec_lat_deg","dec_lat_min","dec_lon_paste","dec_lat_paste","dec_lon_new","dec_lat_new","genus","epithet","species_name","site","BO_parmax","BO_sstmean","BO_bathymin","BO_bathymax","BO_bathymean","MS_biogeo06_bathy_slope_5m","MS_biogeo17_sst_variance_5m","BO2_lightbotmax_bdmin","BO2_tempmax_bdmin","BO2_tempmean_bdmax","BO2_tempmean_bdmean","BO2_tempmean_bdmin","BO2_tempmin_bdmin","BO2_temprange_bdmin","BO2_carbonphytomean_bdmax","BO2_carbonphytomean_bdmean","BO2_carbonphytomean_bdmin","BO2_templtmax_ss","BO2_tempmean_ss","BO2_nitratemin_ss","BO2_ppmax_ss","BO2_ppmean_ss","flor"
"122.866666666667_-16.55","South IP","16°33'S","122°52'E","Sargassum rasta","Fucales",0.81,"0.12","15.91","Van Hees et al. 2017","16 33","122 52","122","52","16","33","122 52","16 33",122.866666666667,-16.55,"Sargassum","rasta","Sargassum_rasta","site_159",54.201000213623,28.80299949646,-1018,5,-687,0.670000016689301,0.323100000619888,3.37873006901813e-23,30.1589908599854,4.09724807739258,5.72506237030029,28.8116264343262,27.2284774780273,2.93051362037659,0.0199918784201145,0.0199874341487885,0.681516587734222,29.795783996582,28.9526176452637,4.4842249735666e-07,0.00135687901638448,0.000850944197736681,-0.198450938723838
"122.866666666667_-16.55","South IP","16°33'S","122°52'E","Sirophysalis trinodis","Fucales",1.14,"0.37","47.72","Van Hees et al. 2017","16 33","122 52","122","52","16","33","122 52","16 33",122.866666666667,-16.55,"Sirophysalis","trinodis","Sirophysalis_trinodis","site_159",55.2140007019043,29.0179996490479,-486,180,21,0.680000007152557,0.328000009059906,0,30.1663246154785,7.24107980728149,28.8049468994141,28.8049468994141,27.2294406890869,2.93688225746155,0.019971027970314,0.687784373760223,0.687784373760223,29.7924785614014,28.9299697875977,4.71778804467249e-07,0.00153863802552223,0.000951482623349875,0.139761942375159
"122.866666666667_-16.55","South IP","16°33'S","122°52'E","Turbinaria gracilis","Fucales",2.96,"1.08","140.84","Van Hees et al. 2017","16 33","122 52","122","52","16","33","122 52","16 33",122.866666666667,-16.55,"Turbinaria","gracilis","Turbinaria_gracilis","site_159",54.201000213623,28.80299949646,-1018,5,-687,0.670000016689301,0.323100000619888,3.37873006901813e-23,30.1589908599854,4.09724807739258,5.72506237030029,28.8116264343262,27.2284774780273,2.93051362037659,0.0199918784201145,0.0199874341487885,0.681516587734222,29.795783996582,28.9526176452637,4.4842249735666e-07,0.00135687901638448,0.000850944197736681,1.08856195281461
"126.516666666667_33.3666666666667","North IP","33°22'N","126°31'E","Ecklonia cava","Laminariales",5.66,"0.04","0.76","Kim et al. 2006","33 22","126 31","126","31","33","22","126 31","33 22",126.516666666667,33.3666666666667,"Ecklonia","cava","Ecklonia_cava","site_027",52.242000579834,28.9080009460449,-1813,251,-626,1.27999997138977,0.328099995851517,0,30.1578006744385,2.29228067398071,6.17697286605835,28.81005859375,27.2302761077881,2.92752432823181,0.0199918728321791,0.0199819523841143,0.689821481704712,29.7812423706055,28.9403343200684,4.87321131004137e-07,0.00155697832815349,0.000963952858000994,1.73518911773966
"13.2833333333333_38.2","North Atlantic","38°12'N","13°17'E","Cystoseira amentacea (summer)","Fucales",0.48,"0.01","2.08","Mannino et al. 2015","38 12","13 17","13","17","38","12","13 17","38 12",13.2833333333333,38.2,"Cystoseira","amentacea","Cystoseira_amentacea","site_048",55.2140007019043,29.0179996490479,-486,180,21,0.680000007152557,0.328000009059906,0,30.1663246154785,7.24107980728149,28.8049468994141,28.8049468994141,27.2294406890869,2.93688225746155,0.019971027970314,0.687784373760223,0.687784373760223,29.7924785614014,28.9299697875977,4.71778804467249e-07,0.00153863802552223,0.000951482623349875,-0.713349887877465
"13.2833333333333_38.2","North Atlantic","38°12'N","13°17'E","Cystoseira amentacea (spring)","Fucales",0.76,"0.14","18.42","Mannino et al. 2015","38 12","13 17","13","17","38","12","13 17","38 12",13.2833333333333,38.2,"Cystoseira","amentacea","Cystoseira_amentacea","site_048",52.242000579834,28.9080009460449,-1813,251,-626,1.27999997138977,0.328099995851517,0,30.1578006744385,2.29228067398071,6.17697286605835,28.81005859375,27.2302761077881,2.92752432823181,0.0199918728321791,0.0199819523841143,0.689821481704712,29.7812423706055,28.9403343200684,4.87321131004137e-07,0.00155697832815349,0.000963952858000994,-0.261364764134408
"13.2833333333333_38.2","North Atlantic","38°12'N","13°17'E","Cystoseira amentacea (winter)","Fucales",0.8,"0.07","8.75","Mannino et al. 2015","38 12","13 17","13","17","38","12","13 17","38 12",13.2833333333333,38.2,"Cystoseira","amentacea","Cystoseira_amentacea","site_048",52.242000579834,28.9080009460449,-1813,251,-626,1.27999997138977,0.328099995851517,0,30.1578006744385,2.29228067398071,6.17697286605835,28.81005859375,27.2302761077881,2.92752432823181,0.0199918728321791,0.0199819523841143,0.689821481704712,29.7812423706055,28.9403343200684,4.87321131004137e-07,0.00155697832815349,0.000963952858000994,-0.210721031315653
"13.2833333333333_38.2","North Atlantic","38°12'N","13°17'E","Cystoseira amentacea (autumn)","Fucales",0.37,"0.05","13.51","Mannino et al. 2015","38 12","13 17","13","17","38","12","13 17","38 12",13.2833333333333,38.2,"Cystoseira","amentacea","Cystoseira_amentacea","site_048",55.2140007019043,29.0179996490479,-486,180,21,0.680000007152557,0.328000009059906,0,30.1663246154785,7.24107980728149,28.8049468994141,28.8049468994141,27.2294406890869,2.93688225746155,0.019971027970314,0.687784373760223,0.687784373760223,29.7924785614014,28.9299697875977,4.71778804467249e-07,0.00153863802552223,0.000951482623349875,-0.967584026261706
"130.6_35.1333333333333","North IP","35°08'N","130°36'E","Ecklonia bicyclis","Laminariales",3.1,"n.g.","n.c.","Shibata et al. 2004","35 08","130 36","130","36","35","08","130 36","35 08",130.6,35.1333333333333,"Ecklonia","bicyclis","Ecklonia_bicyclis","site_084",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,1.13462272619114
"130.6_35.1333333333333","North IP","35°08'N","130°36'E","Eisenia kurome","Laminariales",3,"n.g.","n.c.","Shibata et al. 2004","35 08","130 36","130","36","35","08","130 36","35 08",130.6,35.1333333333333,"Eisenia","kurome","Eisenia_kurome","site_084",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,1.10194007876078
"130.6_35.1333333333333","North IP","35°08'N","130°36'E","Ecklonia cava","Laminariales",3.3,"n.g.","n.c.","Shibata et al. 2004","35 08","130 36","130","36","35","08","130 36","35 08",130.6,35.1333333333333,"Ecklonia","cava","Ecklonia_cava","site_084",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,1.19694818938897
"135.833333333333_35.55","North IP","35°33'N","135°50'E","Sargassum hemiphyllum","Fucales",7.06,"3.64","51.57","Kamiya et al. 2010","35 33","135 50","135","50","35","33","135 50","35 33",135.833333333333,35.55,"Sargassum","hemiphyllum","Sargassum_hemiphyllum","site_026",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,1.95586047990848
"135.833333333333_35.55","North IP","35°33'N","135°50'E","Sargassum patens","Fucales",6.35,"3.18","50.01","Kamiya et al. 2010","35 33","135 50","135","50","35","33","135 50","35 33",135.833333333333,35.55,"Sargassum","patens","Sargassum_patens","site_026",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,1.85002837735203
"135.833333333333_35.55","North IP","35°33'N","135°50'E","Sargassum confusum","Fucales",9.12,"3.18","34.82","Kamiya et al. 2010","35 33","135 50","135","50","35","33","135 50","35 33",135.833333333333,35.55,"Sargassum","confusum","Sargassum_confusum","site_026",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,2.21156569460688
"135.833333333333_35.55","North IP","35°33'N","135°50'E","Myagropsis myagroides","Fucales",3.18,"2.71","85.25","Kamiya et al. 2010","35 33","135 50","135","50","35","33","135 50","35 33",135.833333333333,35.55,"Myagropsis","myagroides","Myagropsis_myagroides","site_026",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,1.16002091679675
"135.833333333333_35.55","North IP","35°33'N","135°50'E","Sargassum siliquastrum","Fucales",5.65,"2.25","39.76","Kamiya et al. 2010","35 33","135 50","135","50","35","33","135 50","35 33",135.833333333333,35.55,"Sargassum","siliquastrum","Sargassum_siliquastrum","site_026",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,1.73342389221509
"138_-35","South IP","35°S","138°E","Cystophora expansa","Fucales",8.87,"1.17","5.39","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Cystophora","expansa","Cystophora_expansa","site_097",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,2.18380155700408
"138_-35","South IP","35°S","138°E","Cystophora brownii","Fucales",13.02,"0.56","2.15","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Cystophora","brownii","Cystophora_brownii","site_097",53.0960006713867,9.92300033569336,-170,-23,-108,0.0799999982118607,2.22009992599487,2.43075993993947e-26,12.3431425094604,8.20079135894775,8.40499973297119,10.1309814453125,7.51621913909912,4.82692337036133,0.0667247474193573,0.0893630012869835,4.05938768386841,11.9329242706299,9.51148319244385,0.0966333672404289,0.0440067648887634,0.0249867290258408,2.56725439113675
"138_-35","South IP","35°S","138°E","Sargassum sp. 2","Fucales",4.24,"0.55","5.3","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Sargassum","sp.","Sargassum_sp.","site_097",60.3409996032715,17.9599990844727,-262,484,220,0.300000011920929,6.05030012130737,5.00570356205215e-25,21.3025074005127,9.16518497467041,16.9713191986084,16.9713191986084,13.5827894210815,7.71971750259399,0.0220408104360104,4.37589454650879,4.37589454650879,20.5969409942627,17.2289543151855,0.0592923015356064,0.0607568994164467,0.0316592380404472,1.44691898293633
"138_-35","South IP","35°S","138°E","Caulocystis cephalornithos","Fucales",4.42,"0.39","3.33","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Caulocystis","cephalornithos","Caulocystis_cephalornithos","site_097",60.3409996032715,17.9599990844727,-262,484,220,0.300000011920929,6.05030012130737,5.00570356205215e-25,21.3025074005127,9.16518497467041,16.9713191986084,16.9713191986084,13.5827894210815,7.71971750259399,0.0220408104360104,4.37589454650879,4.37589454650879,20.5969409942627,17.2289543151855,0.0592923015356064,0.0607568994164467,0.0316592380404472,1.48839958405704
"138_-35","South IP","35°S","138°E","Cystophora monilifera","Fucales",7.63,"0.75","3.28","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Cystophora","monilifera","Cystophora_monilifera","site_097",60.3409996032715,17.9599990844727,-262,484,220,0.300000011920929,6.05030012130737,5.00570356205215e-25,21.3025074005127,9.16518497467041,16.9713191986084,16.9713191986084,13.5827894210815,7.71971750259399,0.0220408104360104,4.37589454650879,4.37589454650879,20.5969409942627,17.2289543151855,0.0592923015356064,0.0607568994164467,0.0316592380404472,2.03339760317843
"138_-35","South IP","35°S","138°E","Cystophora moniliformis","Fucales",12.16,"1.01","3.39","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Cystophora","moniliformis","Cystophora_moniliformis","site_097",60.3409996032715,17.9599990844727,-262,484,220,0.300000011920929,6.05030012130737,5.00570356205215e-25,21.3025074005127,9.16518497467041,16.9713191986084,16.9713191986084,13.5827894210815,7.71971750259399,0.0220408104360104,4.37589454650879,4.37589454650879,20.5969409942627,17.2289543151855,0.0592923015356064,0.0607568994164467,0.0316592380404472,2.49897390699944
"138_-35","South IP","35°S","138°E","Cystophora platylobium","Fucales",4.46,"1.43","18.51","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Cystophora","platylobium","Cystophora_platylobium","site_097",60.3409996032715,17.9599990844727,-262,484,220,0.300000011920929,6.05030012130737,5.00570356205215e-25,21.3025074005127,9.16518497467041,16.9713191986084,16.9713191986084,13.5827894210815,7.71971750259399,0.0220408104360104,4.37589454650879,4.37589454650879,20.5969409942627,17.2289543151855,0.0592923015356064,0.0607568994164467,0.0316592380404472,1.49738840862548
"138_-35","South IP","35°S","138°E","Cystophora polycistidea","Fucales",6.66,"0.77","3.85","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Cystophora","polycistidea","Cystophora_polycistidea","site_097",60.3409996032715,17.9599990844727,-262,484,220,0.300000011920929,6.05030012130737,5.00570356205215e-25,21.3025074005127,9.16518497467041,16.9713191986084,16.9713191986084,13.5827894210815,7.71971750259399,0.0220408104360104,4.37589454650879,4.37589454650879,20.5969409942627,17.2289543151855,0.0592923015356064,0.0607568994164467,0.0316592380404472,1.89761985992753
"138_-35","South IP","35°S","138°E","Cystophora siliquosa","Fucales",13.1,"0.64","1.85","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Cystophora","siliquosa","Cystophora_siliquosa","site_097",60.3409996032715,17.9599990844727,-262,484,220,0.300000011920929,6.05030012130737,5.00570356205215e-25,21.3025074005127,9.16518497467041,16.9713191986084,16.9713191986084,13.5827894210815,7.71971750259399,0.0220408104360104,4.37589454650879,4.37589454650879,20.5969409942627,17.2289543151855,0.0592923015356064,0.0607568994164467,0.0316592380404472,2.57337529777561
"138_-35","South IP","35°S","138°E","Sargassum sp. 4","Fucales",4.46,"0.49","6.34","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Sargassum","sp.","Sargassum_sp.","site_097",58.8489990234375,13.0500001907349,-99,141,-17,0.0700000002980232,1.86849999427795,7.84091125303567e-31,16.844409942627,10.2094230651855,13.5281620025635,13.7423267364502,11.3848924636841,5.45951652526855,0.258084952831268,4.3952317237854,6.33896589279175,15.5039205551147,13.274468421936,1.37918126583099,0.0903275460004807,0.0513434074819088,1.49738840862548
"138_-35","South IP","35°S","138°E","Ecklonia radiata","Laminariales",7.46,"0.86","3.08","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Ecklonia","radiata","Ecklonia_radiata","site_097",58.8489990234375,13.0500001907349,-99,141,-17,0.0700000002980232,1.86849999427795,7.84091125303567e-31,16.844409942627,10.2094230651855,13.5281620025635,13.7423267364502,11.3848924636841,5.45951652526855,0.258084952831268,4.3952317237854,6.33896589279175,15.5039205551147,13.274468421936,1.37918126583099,0.0903275460004807,0.0513434074819088,2.01089499914473
"138_-35","South IP","35°S","138°E","Sargassum bracteolosum","Fucales",11.46,"0.99","3.05","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Sargassum","bracteolosum","Sargassum_bracteolosum","site_097",58.8489990234375,13.0500001907349,-99,141,-17,0.0700000002980232,1.86849999427795,7.84091125303567e-31,16.844409942627,10.2094230651855,13.5281620025635,13.7423267364502,11.3848924636841,5.45951652526855,0.258084952831268,4.3952317237854,6.33896589279175,15.5039205551147,13.274468421936,1.37918126583099,0.0903275460004807,0.0513434074819088,2.43973493114128
"138_-35","South IP","35°S","138°E","Sargassum decipiens","Fucales",5.18,"0.2","1.58","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Sargassum","decipiens","Sargassum_decipiens","site_097",58.8489990234375,13.0500001907349,-99,141,-17,0.0700000002980232,1.86849999427795,7.84091125303567e-31,16.844409942627,10.2094230651855,13.5281620025635,13.7423267364502,11.3848924636841,5.45951652526855,0.258084952831268,4.3952317237854,6.33896589279175,15.5039205551147,13.274468421936,1.37918126583099,0.0903275460004807,0.0513434074819088,1.6467336971778
"138_-35","South IP","35°S","138°E","Scaberia agardhii","Fucales",7.25,"0.87","4.9","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Scaberia","agardhii","Scaberia_agardhii","site_097",56.7529983520508,13.3339996337891,-122,217,-25,0.109999999403954,1.12660002708435,9.95790468269338e-34,16.4903182983398,9.83237743377686,12.9061193466187,13.3282480239868,11.0755014419556,5.41481637954712,0.109155409038067,2.33488297462463,8.88005256652832,14.9050779342651,12.8486623764038,2.41448783874512,0.13243605196476,0.072847917675972,1.9823798288367
"138_-35","South IP","35°S","138°E","Scytothalia dorycarpa","Fucales",6.01,"0.71","4.82","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Scytothalia","dorycarpa","Scytothalia_dorycarpa","site_097",56.7529983520508,13.3339996337891,-122,217,-25,0.109999999403954,1.12660002708435,9.95790468269338e-34,16.4903182983398,9.83237743377686,12.9061193466187,13.3282480239868,11.0755014419556,5.41481637954712,0.109155409038067,2.33488297462463,8.88005256652832,14.9050779342651,12.8486623764038,2.41448783874512,0.13243605196476,0.072847917675972,1.79508725932073
"138_-35","South IP","35°S","138°E","Sargassum sp. 3 (linearifolium?)","Fucales",6.92,"0.38","2.24","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Sargassum","sp.","Sargassum_sp.","site_097",56.7529983520508,13.3339996337891,-122,217,-25,0.109999999403954,1.12660002708435,9.95790468269338e-34,16.4903182983398,9.83237743377686,12.9061193466187,13.3282480239868,11.0755014419556,5.41481637954712,0.109155409038067,2.33488297462463,8.88005256652832,14.9050779342651,12.8486623764038,2.41448783874512,0.13243605196476,0.072847917675972,1.93585981320181
"138_-35","South IP","35°S","138°E","Cystophora subfarcinata","Fucales",12.16,"0.62","1.47","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Cystophora","subfarcinata","Cystophora_subfarcinata","site_097",56.7529983520508,13.3339996337891,-122,217,-25,0.109999999403954,1.12660002708435,9.95790468269338e-34,16.4903182983398,9.83237743377686,12.9061193466187,13.3282480239868,11.0755014419556,5.41481637954712,0.109155409038067,2.33488297462463,8.88005256652832,14.9050779342651,12.8486623764038,2.41448783874512,0.13243605196476,0.072847917675972,2.49897390699944
"138_-35","South IP","35°S","138°E","Seirococcus axillaris","Fucales",4.64,"0.54","5.2","Steinberg 1989 (summer data)","35 ","138 ","138","00","35","00","138 00","35 00",138,-35,"Seirococcus","axillaris","Seirococcus_axillaris","site_097",NA,NA,NA,NA,NA,0.0500000007450581,1.2195999622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53686721959926
"140.033333333333_-37.5","South IP","37°30'S","140°2'E","Ecklonia radiata","Laminariales",3.4,"n.g.","n.c.","Charoensiddhi et al. 2014","37 30","140 2","140","2","37","30","140 2","37 30",140.033333333333,-37.5,"Ecklonia","radiata","Ecklonia_radiata","site_005",NA,NA,NA,NA,NA,0.0500000007450581,1.2195999622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22671229129543
"140_-32","South IP","32°S","140°E","Sargassum globulariaefolium (summer)","Fucales",6.52,"1.98","30.29","Steinberg 1986","32 ","140 ","140","00","32","00","140 00","32 00",140,-32,"Sargassum","globulariaefolium","Sargassum_globulariaefolium","site_091",NA,NA,NA,NA,NA,0.0500000007450581,1.2195999622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87640694328834
"140_-32","South IP","32°S","140°E","Sargassum globulariaefolium (winter fresh)","Fucales",8.82,"1.45","21.19","Steinberg 1986","32 ","140 ","140","00","32","00","140 00","32 00",140,-32,"Sargassum","globulariaefolium","Sargassum_globulariaefolium","site_091",NA,NA,NA,NA,NA,0.0500000007450581,1.2195999622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17815501461587
"140_-32","South IP","32°S","140°E","Sargassum globulariaefolium (winter frozen)","Fucales",6.07,"1.69","27.84","Steinberg 1986","32 ","140 ","140","00","32","00","140 00","32 00",140,-32,"Sargassum","globulariaefolium","Sargassum_globulariaefolium","site_091",NA,NA,NA,NA,NA,0.0500000007450581,1.2195999622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80500469597808
"140_-32","South IP","32°S","140°E","Sargassum sp. 2","Fucales",3.18,"0.66","20.75","Steinberg 1986","32 ","140 ","140","00","32","00","140 00","32 00",140,-32,"Sargassum","sp.","Sargassum_sp.","site_091",NA,NA,NA,NA,NA,0.0500000007450581,1.2195999622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16002091679675
"140_-32","South IP","32°S","140°E","Sargassum sp. 6 (fresh)","Fucales",7.85,"1.76","22.47","Steinberg 1986","32 ","140 ","140","00","32","00","140 00","32 00",140,-32,"Sargassum","sp.","Sargassum_sp.","site_091",NA,NA,NA,NA,NA,0.0500000007450581,1.2195999622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06178660644112
"140_-32","South IP","32°S","140°E","Sargassum sp. 6 (frozen)","Fucales",8.18,"1.92","23.51","Steinberg 1986","32 ","140 ","140","00","32","00","140 00","32 00",140,-32,"Sargassum","sp.","Sargassum_sp.","site_091",NA,NA,NA,NA,NA,0.0500000007450581,1.2195999622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10291389786498
"140_-32","South IP","32°S","140°E","Sargassum linearifolium","Fucales",4.07,"1.68","41.37","Steinberg 1986","32 ","140 ","140","00","32","00","140 00","32 00",140,-32,"Sargassum","linearifolium","Sargassum_linearifolium","site_091",NA,NA,NA,NA,NA,0.0500000007450581,1.2195999622345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40609698841607
"140_-34","South IP","34°S","140°","Ecklonia radiata","Laminariales",7.46,"0.65","8.69","Steinberg & Van Altena 1992","34 ","140 ","140","00","34","00","140 00","34 00",140,-34,"Ecklonia","radiata","Ecklonia_radiata","site_086",53.1790008544922,11.798999786377,-75,-2,-42,0.0299999993294477,1.29610002040863,3.50767124766039e-26,14.6921405792236,9.88285636901855,10.7234926223755,11.4412860870361,9.27563381195068,5.41650676727295,0.2681884765625,0.943611085414886,9.14813804626465,13.6167411804199,11.4268932342529,1.11664724349976,0.120292365550995,0.0648430660367012,2.01089499914473
"140_-34","South IP","34°S","140°","Homoeostrichus sinclairii","Dictyotales",3.11,"0.27","8.63","Steinberg & Van Altena 1992","34 ","140 ","140","00","34","00","140 00","34 00",140,-34,"Homoeostrichus","sinclairii","Homoeostrichus_sinclairii","site_086",53.1790008544922,11.798999786377,-75,-2,-42,0.0299999993294477,1.29610002040863,3.50767124766039e-26,14.6921405792236,9.88285636901855,10.7234926223755,11.4412860870361,9.27563381195068,5.41650676727295,0.2681884765625,0.943611085414886,9.14813804626465,13.6167411804199,11.4268932342529,1.11664724349976,0.120292365550995,0.0648430660367012,1.13783300182139
"140_-34","South IP","34°S","140°","Sargassum linearifolium","Fucales",2.63,"0.31","11.9","Steinberg & Van Altena 1992","34 ","140 ","140","00","34","00","140 00","34 00",140,-34,"Sargassum","linearifolium","Sargassum_linearifolium","site_086",53.1790008544922,11.798999786377,-75,-2,-42,0.0299999993294477,1.29610002040863,3.50767124766039e-26,14.6921405792236,9.88285636901855,10.7234926223755,11.4412860870361,9.27563381195068,5.41650676727295,0.2681884765625,0.943611085414886,9.14813804626465,13.6167411804199,11.4268932342529,1.11664724349976,0.120292365550995,0.0648430660367012,0.970778917158225
"140_-34","South IP","34°S","140°","Sargassum sp.1","Fucales",2.85,"0.34","11.77","Steinberg & Van Altena 1992","34 ","140 ","140","00","34","00","140 00","34 00",140,-34,"Sargassum","sp.1","Sargassum_sp.1","site_086",53.1790008544922,11.798999786377,-75,-2,-42,0.0299999993294477,1.29610002040863,3.50767124766039e-26,14.6921405792236,9.88285636901855,10.7234926223755,11.4412860870361,9.27563381195068,5.41650676727295,0.2681884765625,0.943611085414886,9.14813804626465,13.6167411804199,11.4268932342529,1.11664724349976,0.120292365550995,0.0648430660367012,1.05082162483176
"140_-34","South IP","34°S","140°","Phyllospora comosa","Fucales",2.16,"0.51","23.81","Steinberg & Van Altena 1992","34 ","140 ","140","00","34","00","140 00","34 00",140,-34,"Phyllospora","comosa","Phyllospora_comosa","site_086",53.1790008544922,11.798999786377,-75,-2,-42,0.0299999993294477,1.29610002040863,3.50767124766039e-26,14.6921405792236,9.88285636901855,10.7234926223755,11.4412860870361,9.27563381195068,5.41650676727295,0.2681884765625,0.943611085414886,9.14813804626465,13.6167411804199,11.4268932342529,1.11664724349976,0.120292365550995,0.0648430660367012,0.774727167552368
"140_-34","South IP","34°S","140°","Zonaria diesigiana","Dictyotales",6.67,"0.58","8.72","Steinberg & Van Altena 1992","34 ","140 ","140","00","34","00","140 00","34 00",140,-34,"Zonaria","diesigiana","Zonaria_diesigiana","site_086",53.1790008544922,11.798999786377,-75,-2,-42,0.0299999993294477,1.29610002040863,3.50767124766039e-26,14.6921405792236,9.88285636901855,10.7234926223755,11.4412860870361,9.27563381195068,5.41650676727295,0.2681884765625,0.943611085414886,9.14813804626465,13.6167411804199,11.4268932342529,1.11664724349976,0.120292365550995,0.0648430660367012,1.89911798754855
